0.0185185187,0.3000020087,0.0003510537,0.0616801977,9.2097883224,9.1635904312,0.3002600074,0.0126943896,9.1323013306,-0.3999967873,0.0007032027,0.1200882122,-11.5213346481,-11.5565080643,-0.3997399807,0.0126943896,-11.5740585327,3.75729200641217e-06,0.0008833813,0.1540710032,2.9342157841,2.9136655331,0.0002600108,0.0126943896,2.9063577652,1.5699999332,-6.59466386423446e-05,-0.0075447555,7.9258365631,7.9090466499,1.5702600479,0.0126943896,7.8953123093,-2.90809850866935e-07,-2.39279343077214e-05,0.0095631741,-1.3975594044,-1.4045833349,0.0002600108,0.0126943896,-1.4076871872,1.62774171030833e-07,8.35660466691479e-05,0.0214565564,0.0611780994,0.0564488359,0.0002600108,0.0126943896,0.0544436984,3.12482325171004e-06,0.0006194764,0.1050310284,0.4620019495,0.4583385289,0.0002600108,0.0126943896,0.4563690424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0203703698,0.3000028431,0.0004846213,0.0756681859,9.2162847519,9.1689481735,0.3003092706,0.0138267502,9.1307945251,-0.3999951184,0.0009615847,0.1460832506,-11.5163450241,-11.552986145,-0.3996907175,0.0138267502,-11.5744581223,5.84747749599046e-06,0.0012157795,0.188090995,2.9373219013,2.9155685902,0.0003092736,0.0138267502,2.9065022469,1.569999814,-8.001433161553e-05,-0.0075664404,7.928653717,7.9112620354,1.5703092813,0.0138267502,7.8943920135,-2.91481427439066e-07,9.42476708587492e-06,0.0211408194,-1.3961286545,-1.4037598372,0.0003092736,0.0138267502,-1.4077173471,3.87875928709036e-07,0.0001356937,0.0305397753,0.0620759726,0.0570049994,0.0003092736,0.0138267502,0.0544565283,4.57900796391186e-06,0.0008438668,0.1265911609,0.4626074433,0.4587115645,0.0003092736,0.0138267502,0.4562933147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0222222228,0.3000039756,0.0006449349,0.090241231,9.2226228714,9.1745519638,0.3003627658,0.0149534717,9.1291599274,-0.3999929428,0.0012690929,0.1727458388,-11.5114526749,-11.5493049622,-0.3996372521,0.0149534717,-11.5748920441,8.64278626977466e-06,0.0016128171,0.2232373208,2.9404072762,2.9175770283,0.0003627619,0.0149534717,2.9066550732,1.5699995756,-9.32855764403939e-05,-0.0069793346,7.9315071106,7.9136471748,1.5703628063,0.0149534717,7.8933935165,-1.93987503394055e-07,6.95946873747744e-05,0.0366076045,-1.3946311474,-1.4028439522,0.0003627619,0.0149534717,-1.4077497721,7.36199865514209e-07,0.0002073399,0.0415691249,0.0630069822,0.0576173477,0.0003627619,0.0149534717,0.0544703938,6.50474930807832e-06,0.0011086182,0.1484310478,0.4632231295,0.4591135383,0.0003627619,0.0149534717,0.4562132955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0240740739,0.3000054061,0.0008327366,0.1051558852,9.2287931442,9.1803092957,0.3004204631,0.0160740893,9.1273984909,-0.3999900818,0.0016262862,0.1995946765,-11.5066699982,-11.5455226898,-0.399579525,0.0160740893,-11.5753564835,1.22647561511258e-05,0.0020757264,0.2589024305,2.9434626102,2.9196612835,0.0004204613,0.0160740893,2.9068148136,1.5699994564,-0.0001045413,-0.0057196948,7.9343981743,7.9161729813,1.5704205036,0.0160740893,7.8923168182,6.16143367437871e-08,0.0001640016,0.0561094545,-1.3930720091,-1.401843667,0.0004204613,0.0160740893,-1.4077842236,1.24894484088145e-06,0.0003021448,0.0545669608,0.0639690608,0.0582803898,0.0004204613,0.0160740893,0.0544849895,8.97688005352393e-06,0.0014137445,0.1701951325,0.463848114,0.4595402777,0.0004204613,0.0160740893,0.4561288655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025925925,0.3000072539,0.0010483597,0.120199427,9.234787941,9.1861400604,0.3004823625,0.0171881374,9.1255102158,-0.3999865055,0.00203294,0.2262265235,-11.5019989014,-11.5416917801,-0.3995176554,0.0171881374,-11.5758543015,1.68358001246816e-05,0.0026047386,0.2945689857,2.9464800358,2.9217951298,0.0004823561,0.0171881374,2.9069802761,1.569999218,-0.0001124803,-0.0037492311,7.9373192787,7.9188132286,1.5704823732,0.0171881374,7.8911633492,5.49169442365383e-07,0.0003001642,0.0796702877,-1.391456604,-1.4007675648,0.0004823561,0.0171881374,-1.4078207016,1.97403483070957e-06,0.0004237308,0.0695135072,0.0649596751,0.058988627,0.0004823561,0.0171881374,0.0545004457,1.2069494005118e-05,0.0017587217,0.1916137487,0.4644815028,0.459988147,0.0004823561,0.0171881374,0.4560400248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027777778,0.3000095189,0.0012917889,0.1351916492,9.2406005859,9.1919755936,0.3005484343,0.0182951577,9.1234970093,-0.3999821246,0.0024881952,0.2523183823,-11.4974489212,-11.537853241,-0.3994515836,0.0182951577,-11.5763835907,2.24775903916452e-05,0.0031992579,0.329813987,2.9494540691,2.9239559174,0.0005484294,0.0182951577,2.9071509838,1.5699989796,-0.0001157597,-0.0010505087,7.9402680397,7.9215435982,1.5705484152,0.0182951577,7.8899321556,1.35632433284627e-06,0.0004854973,0.1072086766,-1.3897907734,-1.3996243477,0.0005484294,0.0182951577,-1.4078588486,2.96598750537669e-06,0.0005756325,0.0863526091,0.0659766644,0.0597367324,0.0005484294,0.0182951577,0.0545165911,1.58551538333995e-05,0.0021426328,0.2124937922,0.4651226997,0.4604538679,0.0005484294,0.0182951577,0.4559466243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0296296291,0.3000122905,0.001562721,0.1499852985,9.2462282181,9.1977567673,0.3006186485,0.0193946902,9.1213588715,-0.3999768198,0.0029907017,0.2776247263,-11.4930171967,-11.5340423584,-0.3993813396,0.0193946902,-11.5769453049,2.93097637040773e-05,0.0038580336,0.3643063009,2.9523806572,2.9261248112,0.0006186634,0.0193946902,2.9073250294,1.5699987411,-0.0001130312,0.0023747138,7.943239212,7.9243426323,1.5706186295,0.0193946902,7.8886241913,2.58409045272856e-06,0.0007271392,0.138554126,-1.3880803585,-1.3984228373,0.0006186634,0.0193946902,-1.4078989029,4.28566954724374e-06,0.0007612391,0.1049990281,0.0670175329,0.0605196655,0.0006186634,0.0193946902,0.054533273,2.04043499252293e-05,0.0025643036,0.2327131778,0.4657710493,0.4609346986,0.0006186634,0.0193946902,0.4558484852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0314814821,0.3000155985,0.0018606234,0.1644643396,9.2516679764,9.2034387589,0.3006930351,0.0204862747,9.119096756,-0.3999705315,0.0035387534,0.3019700944,-11.4887046814,-11.5302858353,-0.399306953,0.0204862747,-11.5775365829,3.74489354726393e-05,0.0045793201,0.3977991641,2.9552559853,2.9282860756,0.000693039,0.0204862747,2.9075021744,1.5699986219,-0.0001029721,0.006508966,7.9462304115,7.927192688,1.5706930161,0.0204862747,7.887239933,4.34613593824906e-06,0.001031813,0.1734660417,-1.3863316774,-1.397171855,0.000693039,0.0204862747,-1.4079403877,5.99996792516322e-06,0.0009837517,0.1253462434,0.0680798143,0.0613327436,0.000693039,0.0204862747,0.0545502827,2.57851897913497e-05,0.0030224174,0.252209425,0.4664259255,0.4614283144,0.000693039,0.0204862747,0.4557453692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0333333351,0.3000195026,0.0021847885,0.17854096,9.2569198608,9.2089862823,0.3007715344,0.0215694569,9.1167125702,-0.3999631703,0.0041304072,0.3252411783,-11.4845075607,-11.5266046524,-0.3992284536,0.0215694569,-11.5781593323,4.70079903607257e-05,0.0053610196,0.4301211834,2.9580790997,2.9304280281,0.0007715359,0.0215694569,2.9076809883,1.5699983835,-8.43097877805121e-05,0.0113223288,7.9492378235,7.9300785065,1.570771575,0.0215694569,7.8857798576,6.76786430631182e-06,0.0014057193,0.2116498798,-1.3845506907,-1.3958795071,0.0007715359,0.0215694569,-1.4079835415,8.18139415059704e-06,0.0012461515,0.1472718716,0.0691609904,0.0621716827,0.0007715359,0.0215694569,0.0545676947,3.20632680086419e-05,0.0035156107,0.2709683478,0.4670867622,0.4619328082,0.0007715359,0.0215694569,0.455637306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0351851843,0.3000240326,0.0025343804,0.1921515167,9.2619848251,9.2143726349,0.3008541465,0.0226437822,9.1142053604,-0.3999546468,0.0047635837,0.3473775089,-11.4804258347,-11.5230112076,-0.3991458714,0.0226437822,-11.5788116455,5.80955966142938e-05,0.0062008095,0.4611653984,2.9608478546,2.9325408936,0.0008541329,0.0226437822,2.9078602791,1.5699982643,-5.5838238040451e-05,0.0167771112,7.9522585869,7.9329867363,1.570854187,0.0226437822,7.884244442,9.98533596430207e-06,0.0018544595,0.2527733743,-1.3827437162,-1.3945537806,0.0008541329,0.0226437822,-1.4080280066,1.0907645446423e-05,0.0015511768,0.1706421971,0.0702588558,0.0630325899,0.0008541329,0.0226437822,0.0545851402,3.93016780435573e-05,0.0040425421,0.2890093923,0.4677532017,0.4624466002,0.0008541329,0.0226437822,0.4555239677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0370370373,0.300029248,0.0029084738,0.205253005,9.2668619156,9.219581604,0.3009408116,0.023708798,9.111577034,-0.3999449015,0.0054361527,0.3683612645,-11.4764547348,-11.5195159912,-0.3990592062,0.023708798,-11.5794935226,7.08159350324422e-05,0.0070962422,0.4908778369,2.963561058,2.9346175194,0.0009408074,0.023708798,2.9080395699,1.5699982643,-1.64294742717175e-05,0.0228298753,7.9552850723,7.9359083176,1.5709408522,0.023708798,7.8826336861,1.41440868901554e-05,0.0023829846,0.2964803874,-1.3809164762,-1.3932021856,0.0009408074,0.023708798,-1.4080739021,1.42611352202948e-05,0.0019013094,0.1953175217,0.0713707879,0.0639119446,0.0009408074,0.023708798,0.0546024479,4.75611232104711e-05,0.004601941,0.3063770235,0.4684245586,0.4629683793,0.0009408074,0.023708798,0.4554052055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0388888903,0.3000351787,0.0033060878,0.2178192288,9.2715511322,9.2245998383,0.3010315299,0.0247640517,9.1088285446,-0.3999338448,0.0061459974,0.388207674,-11.4725914001,-11.5161237717,-0.3989684582,0.0247640517,-11.5802049637,8.5268598922994e-05,0.0080448305,0.5192460418,2.9662187099,2.9366531372,0.0010315359,0.0247640517,2.9082174301,1.5699982643,3.49592992279213e-05,0.0294338465,7.958313942,7.9388341904,1.5710315704,0.0247640517,7.8809485435,1.93978812603746e-05,0.0029955693,0.3424032629,-1.3790750504,-1.3918316364,0.0010315359,0.0247640517,-1.408121109,1.83285101229558e-05,0.0022987695,0.2211567312,0.0724944398,0.0648065954,0.0010315359,0.0247640517,0.054619547,5.69000949326437e-05,0.0051926435,0.3231320381,0.4691002965,0.4634971023,0.0010315359,0.0247640517,0.4552810192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0407407396,0.3000418842,0.0037262128,0.2298376411,9.2760562897,9.2294225693,0.3011263013,0.025809098,9.1059598923,-0.3999214172,0.0068910648,0.4069567919,-11.468832016,-11.51283741,-0.3988737166,0.025809098,-11.580945015,0.0001015486,0.0090441089,0.5462893844,2.9688198566,2.9386441708,0.0011262937,0.025809098,2.908393383,1.5699983835,9.92802524706349e-05,0.036539536,7.9613428116,7.9417586327,1.5711263418,0.025809098,7.8791890144,2.59074495261302e-05,0.0036958014,0.3901712298,-1.3772252798,-1.3904488087,0.0011262937,0.025809098,-1.4081696272,2.32001675612992e-05,0.0027455187,0.2480200231,0.0736275986,0.0657136887,0.0011262937,0.025809098,0.054636132,6.7375112848822e-05,0.005813614,0.33934623,0.4697799981,0.4640317857,0.0011262937,0.025809098,0.4551512003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0425925925,0.3000493944,0.0041678296,0.2413056642,9.2803792953,9.234046936,0.3012250662,0.0268434901,9.102973938,-0.399907589,0.0076694009,0.4246657491,-11.465174675,-11.5096559525,-0.3987749517,0.0268434901,-11.5817136765,0.0001197465,0.0100916801,0.5720499754,2.9713642597,2.9405879974,0.001225055,0.0268434901,2.9085664749,1.5699987411,0.0001773935,0.0440973565,7.9643673897,7.9446759224,1.5712250471,0.0268434901,7.8773555756,3.38392164849211e-05,0.0044865897,0.4394186735,-1.3753727674,-1.3890596628,0.001225055,0.0268434901,-1.4082193375,2.89697800326394e-05,0.0032432629,0.2757708728,0.0747678727,0.0666306242,0.001225055,0.0268434901,0.0546519198,7.90409612818621e-05,0.0064639556,0.3550945818,0.4704629779,0.4645717144,0.001225055,0.0268434901,0.4550156295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0444444455,0.300057739,0.0046299244,0.2522280514,9.2845211029,9.2384729385,0.3013277948,0.0278667845,9.0998697281,-0.3998922706,0.0084791733,0.4414025247,-11.4616146088,-11.5065784454,-0.3986721933,0.0278667845,-11.5825109482,0.0001399484,0.0111852465,0.5965848565,2.9738516808,2.9424834251,0.0013277928,0.0278667845,2.9087357521,1.569999218,0.000270069,0.0520588756,7.967382431,7.9475822449,1.5713278055,0.0278667845,7.8754487038,4.33640780101996e-05,0.0053701792,0.4897911251,-1.3735226393,-1.3876700401,0.0013277928,0.0278667845,-1.4082702398,3.57338431058452e-05,0.0037934629,0.3042780757,0.0759129599,0.0675550476,0.0013277928,0.0278667845,0.0546667948,9.19509693630971e-05,0.007142907,0.3704504371,0.4711486399,0.4651161134,0.0013277928,0.0278667845,0.4548743069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0462962948,0.3000669777,0.0051115006,0.2626146674,9.288482666,9.2427043915,0.3014344871,0.0288785417,9.0966491699,-0.3998754025,0.0093186824,0.4572408199,-11.4581518173,-11.5036010742,-0.3985655308,0.0288785417,-11.5833358765,0.0001622366,0.0123226289,0.6199601889,2.9762811661,2.9443295002,0.0014344791,0.0288785417,2.9089007378,1.569999814,0.000377989,0.06037727,7.9703879356,7.9504747391,1.5714344978,0.0288785417,7.8734693527,5.46561932424083e-05,0.0063481811,0.5409493446,-1.3716802597,-1.3862849474,0.0014344791,0.0288785417,-1.4083223343,4.3591222492978e-05,0.0043973452,0.3334167004,0.0770607889,0.0684847906,0.0014344791,0.0288785417,0.0546805225,0.0001061572,0.0078498377,0.3854826093,0.4718363881,0.4656643867,0.0014344791,0.0288785417,0.4547271729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0481481478,0.3000771403,0.0056115831,0.2724784017,9.2922668457,9.2467451096,0.3015450835,0.029878322,9.0933132172,-0.399856925,0.0101863695,0.4722557664,-11.4547843933,-11.5007209778,-0.3984549046,0.029878322,-11.5841875076,0.0001866892,0.0135017773,0.6422458887,2.9786522388,2.9461257458,0.001545085,0.029878322,2.9090600014,1.5700006485,0.0005017525,0.0690082461,7.9733786583,7.9533500671,1.5715451241,0.029878322,7.8714175224,6.78918659104966e-05,0.007421602,0.5925724506,-1.3698503971,-1.3849093914,0.001545085,0.029878322,-1.4083755016,5.26427538716234e-05,0.0050559137,0.3630684614,0.0782092214,0.0694178343,0.001545085,0.029878322,0.0546927676,0.0001217108,0.0085842358,0.4002528191,0.4725256264,0.4662159085,0.001545085,0.029878322,0.4545741677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0500000007,0.3000882566,0.0061292239,0.2818334401,9.295873642,9.2506008148,0.301659584,0.0308656897,9.0898618698,-0.3998368382,0.0110808127,0.486520648,-11.4515075684,-11.4979352951,-0.3983404338,0.0308656897,-11.5850658417,0.0002133811,0.0147207715,0.6635114551,2.9809639454,2.9478714466,0.00165958,0.0308656897,2.9092137814,1.5700018406,0.000641881,0.0779108256,7.976351738,7.9562063217,1.571659565,0.0308656897,7.8692936897,8.32484729471616e-05,0.0085908836,0.6443604231,-1.3680377007,-1.3835479021,0.00165958,0.0308656897,-1.4084298611,6.29908317932859e-05,0.0057699638,0.3931224346,0.0793560818,0.0703522712,0.00165958,0.0308656897,0.0547032207,0.000138662,0.0093456889,0.4148133099,0.4732156396,0.4667700529,0.00165958,0.0308656897,0.4544151723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05185185,0.3001003265,0.0066635013,0.2906944752,9.2993068695,9.2542762756,0.3017779291,0.0318402126,9.0862979889,-0.3998150527,0.0120007182,0.5001044869,-11.4483251572,-11.4952411652,-0.398222059,0.0318402126,-11.5859708786,0.0002423833,0.0159778148,0.6838232875,2.9832155704,2.9495668411,0.0017779332,0.0318402126,2.9093606472,1.5700032711,0.0007988244,0.0870468915,7.9793014526,7.9590420723,1.5717779398,0.0318402126,7.8670983315,0.0001009035,0.0098559419,0.6960347295,-1.3662467003,-1.382204771,0.0017779332,0.0318402126,-1.4084855318,7.47390586184338e-05,0.0065400959,0.4234750867,0.0804992691,0.0712862909,0.0017779332,0.0318402126,0.0547117516,0.0001570604,0.0101338709,0.4292077124,0.473905623,0.4673261642,0.0017779332,0.0318402126,0.4542503059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
